s_fpssm0,s_fpssm1,s_fpssm2,s_fpssm3,s_fpssm4,s_fpssm5,s_fpssm6,s_fpssm7,s_fpssm8,s_fpssm9,s_fpssm10,s_fpssm11,s_fpssm12,s_fpssm13,s_fpssm14,s_fpssm15,s_fpssm16,s_fpssm17,s_fpssm18,s_fpssm19,s_fpssm20,s_fpssm21,s_fpssm22,s_fpssm23,s_fpssm24,s_fpssm25,s_fpssm26,s_fpssm27,s_fpssm28,s_fpssm29,s_fpssm30,s_fpssm31,s_fpssm32,s_fpssm33,s_fpssm34,s_fpssm35,s_fpssm36,s_fpssm37,s_fpssm38,s_fpssm39,s_fpssm40,s_fpssm41,s_fpssm42,s_fpssm43,s_fpssm44,s_fpssm45,s_fpssm46,s_fpssm47,s_fpssm48,s_fpssm49,s_fpssm50,s_fpssm51,s_fpssm52,s_fpssm53,s_fpssm54,s_fpssm55,s_fpssm56,s_fpssm57,s_fpssm58,s_fpssm59,s_fpssm60,s_fpssm61,s_fpssm62,s_fpssm63,s_fpssm64,s_fpssm65,s_fpssm66,s_fpssm67,s_fpssm68,s_fpssm69,s_fpssm70,s_fpssm71,s_fpssm72,s_fpssm73,s_fpssm74,s_fpssm75,s_fpssm76,s_fpssm77,s_fpssm78,s_fpssm79,s_fpssm80,s_fpssm81,s_fpssm82,s_fpssm83,s_fpssm84,s_fpssm85,s_fpssm86,s_fpssm87,s_fpssm88,s_fpssm89,s_fpssm90,s_fpssm91,s_fpssm92,s_fpssm93,s_fpssm94,s_fpssm95,s_fpssm96,s_fpssm97,s_fpssm98,s_fpssm99,s_fpssm100,s_fpssm101,s_fpssm102,s_fpssm103,s_fpssm104,s_fpssm105,s_fpssm106,s_fpssm107,s_fpssm108,s_fpssm109,s_fpssm110,s_fpssm111,s_fpssm112,s_fpssm113,s_fpssm114,s_fpssm115,s_fpssm116,s_fpssm117,s_fpssm118,s_fpssm119,s_fpssm120,s_fpssm121,s_fpssm122,s_fpssm123,s_fpssm124,s_fpssm125,s_fpssm126,s_fpssm127,s_fpssm128,s_fpssm129,s_fpssm130,s_fpssm131,s_fpssm132,s_fpssm133,s_fpssm134,s_fpssm135,s_fpssm136,s_fpssm137,s_fpssm138,s_fpssm139,s_fpssm140,s_fpssm141,s_fpssm142,s_fpssm143,s_fpssm144,s_fpssm145,s_fpssm146,s_fpssm147,s_fpssm148,s_fpssm149,s_fpssm150,s_fpssm151,s_fpssm152,s_fpssm153,s_fpssm154,s_fpssm155,s_fpssm156,s_fpssm157,s_fpssm158,s_fpssm159,s_fpssm160,s_fpssm161,s_fpssm162,s_fpssm163,s_fpssm164,s_fpssm165,s_fpssm166,s_fpssm167,s_fpssm168,s_fpssm169,s_fpssm170,s_fpssm171,s_fpssm172,s_fpssm173,s_fpssm174,s_fpssm175,s_fpssm176,s_fpssm177,s_fpssm178,s_fpssm179,s_fpssm180,s_fpssm181,s_fpssm182,s_fpssm183,s_fpssm184,s_fpssm185,s_fpssm186,s_fpssm187,s_fpssm188,s_fpssm189,s_fpssm190,s_fpssm191,s_fpssm192,s_fpssm193,s_fpssm194,s_fpssm195,s_fpssm196,s_fpssm197,s_fpssm198,s_fpssm199,s_fpssm200,s_fpssm201,s_fpssm202,s_fpssm203,s_fpssm204,s_fpssm205,s_fpssm206,s_fpssm207,s_fpssm208,s_fpssm209,s_fpssm210,s_fpssm211,s_fpssm212,s_fpssm213,s_fpssm214,s_fpssm215,s_fpssm216,s_fpssm217,s_fpssm218,s_fpssm219,s_fpssm220,s_fpssm221,s_fpssm222,s_fpssm223,s_fpssm224,s_fpssm225,s_fpssm226,s_fpssm227,s_fpssm228,s_fpssm229,s_fpssm230,s_fpssm231,s_fpssm232,s_fpssm233,s_fpssm234,s_fpssm235,s_fpssm236,s_fpssm237,s_fpssm238,s_fpssm239,s_fpssm240,s_fpssm241,s_fpssm242,s_fpssm243,s_fpssm244,s_fpssm245,s_fpssm246,s_fpssm247,s_fpssm248,s_fpssm249,s_fpssm250,s_fpssm251,s_fpssm252,s_fpssm253,s_fpssm254,s_fpssm255,s_fpssm256,s_fpssm257,s_fpssm258,s_fpssm259,s_fpssm260,s_fpssm261,s_fpssm262,s_fpssm263,s_fpssm264,s_fpssm265,s_fpssm266,s_fpssm267,s_fpssm268,s_fpssm269,s_fpssm270,s_fpssm271,s_fpssm272,s_fpssm273,s_fpssm274,s_fpssm275,s_fpssm276,s_fpssm277,s_fpssm278,s_fpssm279,s_fpssm280,s_fpssm281,s_fpssm282,s_fpssm283,s_fpssm284,s_fpssm285,s_fpssm286,s_fpssm287,s_fpssm288,s_fpssm289,s_fpssm290,s_fpssm291,s_fpssm292,s_fpssm293,s_fpssm294,s_fpssm295,s_fpssm296,s_fpssm297,s_fpssm298,s_fpssm299,s_fpssm300,s_fpssm301,s_fpssm302,s_fpssm303,s_fpssm304,s_fpssm305,s_fpssm306,s_fpssm307,s_fpssm308,s_fpssm309,s_fpssm310,s_fpssm311,s_fpssm312,s_fpssm313,s_fpssm314,s_fpssm315,s_fpssm316,s_fpssm317,s_fpssm318,s_fpssm319,s_fpssm320,s_fpssm321,s_fpssm322,s_fpssm323,s_fpssm324,s_fpssm325,s_fpssm326,s_fpssm327,s_fpssm328,s_fpssm329,s_fpssm330,s_fpssm331,s_fpssm332,s_fpssm333,s_fpssm334,s_fpssm335,s_fpssm336,s_fpssm337,s_fpssm338,s_fpssm339,s_fpssm340,s_fpssm341,s_fpssm342,s_fpssm343,s_fpssm344,s_fpssm345,s_fpssm346,s_fpssm347,s_fpssm348,s_fpssm349,s_fpssm350,s_fpssm351,s_fpssm352,s_fpssm353,s_fpssm354,s_fpssm355,s_fpssm356,s_fpssm357,s_fpssm358,s_fpssm359,s_fpssm360,s_fpssm361,s_fpssm362,s_fpssm363,s_fpssm364,s_fpssm365,s_fpssm366,s_fpssm367,s_fpssm368,s_fpssm369,s_fpssm370,s_fpssm371,s_fpssm372,s_fpssm373,s_fpssm374,s_fpssm375,s_fpssm376,s_fpssm377,s_fpssm378,s_fpssm379,s_fpssm380,s_fpssm381,s_fpssm382,s_fpssm383,s_fpssm384,s_fpssm385,s_fpssm386,s_fpssm387,s_fpssm388,s_fpssm389,s_fpssm390,s_fpssm391,s_fpssm392,s_fpssm393,s_fpssm394,s_fpssm395,s_fpssm396,s_fpssm397,s_fpssm398,s_fpssm399
128,12,10,3,38,4,8,31,6,11,8,3,6,5,17,22,16,1,3,25,4,53,13,9,0,11,25,21,13,0,0,11,2,2,10,8,7,3,3,0,0,16,11,23,0,6,12,14,14,3,4,4,0,0,14,5,4,0,0,3,9,18,8,68,0,12,38,19,13,5,3,1,1,0,22,5,10,3,4,5,3,0,0,0,9,0,0,2,1,6,3,0,7,1,0,0,5,5,4,7,10,15,0,0,0,15,8,1,9,4,6,7,9,7,11,0,0,10,6,2,17,42,5,39,1,31,82,7,15,0,0,12,1,3,12,2,9,4,7,2,31,16,9,17,15,4,10,97,18,1,0,0,5,4,7,6,5,10,3,6,7,19,4,6,0,16,8,15,47,1,1,3,2,6,1,12,7,16,10,4,3,1,0,0,14,0,0,1,2,69,39,0,26,23,11,1,7,4,10,59,14,14,3,3,2,8,7,3,11,42,99,2,44,34,6,1,11,36,19,46,19,61,2,5,1,19,26,9,20,4,10,28,11,1,33,1,3,10,2,7,12,18,0,1,2,9,6,3,3,11,24,4,23,2,4,3,4,14,5,10,10,12,3,1,4,2,2,8,22,22,40,2,15,22,0,5,6,18,27,24,6,4,4,7,0,5,10,2,1,0,1,1,0,5,47,3,4,0,0,4,30,21,10,29,9,10,13,13,15,3,8,9,4,1,9,24,20,3,0,6,9,12,0,5,6,3,7,1,7,7,0,2,4,0,7,16,46,2,1,8,0,6,0,2,0,1,6,1,3,2,3,0,4,10,2,1,1,18,9,1,7,9,0,0,4,2,6,2,10,9,17,0,8,19,4,0,1,15,23,6,25,9,5,0,4,3,0,7,5,65,46,0,18,18,6,0,9,9,6,91
68,15,1,5,28,6,13,14,4,21,18,9,12,11,13,9,4,3,12,18,0,27,1,3,2,11,14,0,12,1,4,17,9,0,0,2,0,8,12,1,5,6,33,5,2,9,2,0,12,0,0,6,0,0,0,4,3,0,1,4,2,6,30,77,0,10,32,4,15,0,0,6,2,2,15,8,1,3,4,0,10,1,4,0,20,1,0,9,6,5,4,2,7,7,1,6,5,8,0,3,8,20,7,19,5,20,25,7,9,0,0,13,1,0,6,13,2,3,5,0,6,18,5,29,3,25,59,0,15,0,0,20,6,0,16,5,6,7,1,0,19,5,12,15,11,5,14,140,6,0,5,4,1,3,13,5,2,9,7,3,2,3,6,3,1,3,7,0,22,0,6,3,5,10,2,0,0,12,11,0,22,5,4,0,10,1,0,1,21,61,43,2,31,18,0,9,9,4,15,44,19,13,1,0,13,1,4,5,7,54,84,10,32,18,5,0,8,11,5,53,3,45,5,28,0,25,38,4,22,1,4,30,13,2,8,5,1,6,2,0,3,7,0,4,2,3,6,0,10,9,24,4,20,5,0,1,0,7,4,6,0,1,2,6,11,0,2,1,15,3,6,0,5,46,2,2,1,29,47,5,5,6,2,5,0,1,8,0,4,1,0,7,2,0,61,3,7,1,6,5,4,16,23,27,12,12,16,12,21,0,1,6,5,0,28,33,15,7,7,0,14,9,4,15,9,4,13,2,2,7,11,1,3,9,7,20,44,7,6,11,2,4,0,0,5,0,0,5,5,2,6,0,3,3,1,0,0,7,0,3,11,5,1,3,6,3,1,6,32,14,10,3,22,39,2,1,7,21,67,5,19,7,4,3,15,1,5,3,5,68,30,8,8,7,5,0,20,3,8,79
56,4,0,3,9,2,0,7,2,7,15,4,10,11,15,22,10,9,2,9,0,31,11,6,0,7,4,0,8,0,0,17,4,2,1,2,8,0,0,0,1,4,53,29,3,3,10,1,23,0,0,14,0,0,7,18,12,3,3,0,2,1,35,38,2,5,11,5,10,0,0,7,0,1,4,11,9,1,1,0,2,0,0,0,13,0,0,0,2,3,0,0,1,3,1,1,0,0,1,2,2,6,7,5,0,16,13,8,12,1,0,15,2,1,14,13,12,0,3,2,5,12,17,26,1,13,23,9,13,1,0,9,1,1,4,11,3,9,4,1,9,1,19,8,8,1,5,93,5,2,0,4,0,3,17,15,1,1,5,1,2,10,10,4,4,7,3,1,17,0,1,6,1,5,0,6,5,6,14,1,1,3,1,3,7,3,2,4,6,49,27,3,20,25,6,3,3,0,7,34,7,9,6,2,12,10,4,2,10,53,119,12,54,58,4,0,14,22,9,42,3,14,3,11,2,14,12,1,15,1,3,38,3,0,15,11,6,8,2,1,1,0,1,2,1,0,4,0,0,7,5,1,12,1,0,1,3,0,1,4,1,2,2,6,2,2,7,0,5,15,15,0,10,39,2,3,4,17,22,5,5,0,6,7,3,5,9,4,7,0,1,4,1,0,62,10,4,2,1,2,19,8,29,22,9,6,14,9,24,3,4,9,6,4,17,64,33,3,4,3,8,5,9,5,9,8,10,9,4,6,2,3,5,1,3,17,34,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,7,0,0,5,3,1,3,1,1,0,11,1,5,1,2,50,2,2,1,25,38,2,8,1,0,0,8,1,0,0,1,58,27,0,12,15,2,4,5,1,5,73
69,20,17,25,17,14,18,10,6,15,14,18,20,18,17,26,21,14,14,24,7,52,11,11,2,18,17,0,15,3,2,38,6,6,9,7,8,17,11,6,0,2,40,28,7,11,9,7,15,3,3,11,9,4,7,12,17,8,4,4,7,3,46,116,1,14,48,10,11,8,0,11,5,1,15,9,5,4,10,2,12,0,4,0,26,0,0,9,5,9,6,0,6,10,2,7,13,5,2,12,7,10,17,20,0,66,30,8,18,3,6,29,9,11,2,4,10,10,20,6,11,20,28,41,0,35,113,8,22,5,1,34,1,0,12,28,33,1,6,8,12,6,16,25,6,5,11,91,4,6,2,11,3,5,14,13,4,2,9,5,2,12,15,18,2,5,3,0,36,0,3,13,7,2,2,0,5,5,17,1,16,2,4,4,5,4,5,2,6,89,40,4,15,28,7,3,16,20,19,61,19,14,2,9,9,12,5,2,18,107,192,6,72,88,17,4,13,38,68,63,5,49,29,25,0,36,32,15,16,0,1,102,5,2,20,16,19,2,4,5,0,5,2,0,6,5,0,0,0,8,12,3,26,13,0,6,0,10,8,3,13,7,6,4,5,0,3,7,24,12,20,2,14,90,2,9,11,53,45,7,8,3,6,16,1,7,15,3,3,11,5,10,6,2,132,18,15,13,10,11,40,19,39,43,18,41,31,11,15,4,4,23,6,9,8,76,47,5,9,11,23,14,14,28,15,12,31,11,10,18,6,11,5,2,15,39,110,10,5,18,0,7,1,3,3,3,2,0,2,0,9,0,1,31,0,0,0,25,29,0,5,1,3,2,5,4,3,0,17,2,6,1,11,45,1,2,6,32,63,4,17,6,5,4,3,5,7,0,13,81,34,6,18,21,21,5,22,6,11,104
16,3,5,3,4,1,1,5,1,7,8,1,1,3,10,13,1,2,3,5,1,20,2,1,0,3,2,0,0,0,0,15,0,0,0,12,4,0,0,0,11,16,87,40,1,28,13,26,17,4,0,26,0,2,7,39,23,1,1,3,6,1,43,77,0,14,22,14,5,0,1,5,0,0,12,23,20,0,4,0,10,0,0,0,11,0,0,0,0,0,3,0,0,0,1,3,1,3,0,3,3,2,5,1,1,22,5,1,6,2,5,6,11,1,6,8,5,4,2,0,5,10,20,24,1,23,29,17,21,2,0,17,1,0,12,25,22,0,3,6,19,6,11,5,2,6,0,105,3,2,0,9,2,1,8,22,8,7,4,4,0,10,14,3,0,9,1,5,33,3,1,7,2,0,6,8,1,3,6,2,11,0,2,0,1,8,1,1,1,86,40,3,24,46,7,8,13,10,8,52,7,6,10,2,1,11,0,9,9,77,111,6,66,42,13,14,20,12,19,54,12,30,30,7,2,30,9,4,14,6,4,69,10,8,31,26,14,13,13,3,1,2,0,0,7,3,2,0,0,22,18,1,18,7,0,3,4,0,2,10,4,2,1,6,6,5,6,1,16,25,21,5,21,83,0,1,5,20,49,24,3,0,16,15,0,9,8,12,0,1,0,6,1,2,48,12,12,4,0,6,15,14,19,13,2,12,0,11,10,5,4,10,2,7,13,70,29,3,4,3,11,13,21,7,7,15,4,9,11,6,2,11,7,8,18,50,79,3,11,8,1,0,0,0,2,0,0,0,0,0,0,0,0,11,3,1,0,11,7,0,5,3,8,7,8,5,1,1,12,4,5,0,11,68,4,7,4,31,68,7,20,9,3,9,4,5,1,20,5,51,22,3,21,18,6,12,9,18,7,59
59,11,3,5,4,8,11,5,8,6,6,6,2,10,41,8,11,5,8,6,5,37,5,10,4,7,1,2,4,1,2,9,0,1,10,1,4,4,3,3,7,10,55,34,4,11,15,8,10,1,1,16,7,3,1,15,8,0,1,1,7,5,29,72,3,9,13,5,6,1,0,8,1,0,4,12,8,0,1,2,3,0,0,1,11,0,0,0,0,4,0,0,0,0,1,0,1,0,0,5,7,6,8,9,1,26,6,1,3,1,1,9,3,1,5,4,0,2,4,0,5,4,5,18,3,11,32,17,4,0,1,4,0,0,8,2,2,0,1,0,21,8,4,15,0,3,2,87,11,0,0,11,3,5,20,11,11,4,7,1,0,5,1,0,0,2,0,1,9,1,4,2,2,0,2,0,0,0,0,0,9,4,1,3,3,5,1,3,2,22,9,4,8,10,0,2,6,10,4,12,13,7,2,2,7,3,1,3,1,32,60,3,25,8,7,1,5,11,4,21,15,30,18,16,0,34,17,0,10,3,1,58,1,0,9,16,16,4,1,8,0,3,0,6,4,3,5,1,0,8,18,0,33,4,0,0,5,4,2,5,3,2,1,0,2,1,0,6,4,12,13,5,5,42,3,0,1,12,24,11,9,6,3,4,0,0,1,1,5,1,1,1,0,5,40,2,3,13,1,1,15,4,7,11,4,6,9,24,3,2,3,8,2,2,23,34,19,2,1,3,11,12,4,3,10,7,8,13,2,5,0,13,4,0,2,15,55,12,0,6,0,2,2,4,3,3,1,0,0,0,2,4,0,5,0,0,0,19,9,0,1,0,1,7,0,5,1,1,13,2,0,1,0,14,1,0,0,8,22,0,6,2,0,1,4,2,1,7,0,8,17,1,12,7,2,0,1,2,9,21
103,26,6,12,13,13,17,17,27,10,12,5,15,8,15,15,16,35,9,14,8,67,9,10,0,14,20,3,22,0,1,8,1,0,1,0,2,5,5,3,7,22,31,14,2,9,11,8,24,0,0,5,1,1,14,7,7,8,1,0,12,16,16,88,1,19,36,5,23,0,0,6,2,1,17,16,10,12,0,0,0,3,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,1,2,0,11,32,3,15,4,34,21,1,13,3,2,6,10,3,23,5,7,14,3,9,20,20,0,30,0,17,62,1,13,0,0,10,7,0,13,3,7,8,2,5,15,7,4,10,7,7,5,96,13,0,0,2,5,2,13,7,4,30,2,0,4,11,12,4,6,4,3,0,30,3,2,3,6,7,7,1,4,2,15,5,5,2,0,0,12,0,3,1,12,69,46,0,14,18,8,0,9,16,15,52,10,11,0,5,7,2,2,3,16,31,105,0,40,34,9,3,3,27,17,33,13,49,0,15,0,21,21,3,5,8,2,35,1,0,2,2,5,9,1,4,13,3,0,2,1,3,0,1,4,12,10,0,19,3,4,4,3,2,3,6,0,2,0,0,4,0,0,0,14,3,14,0,10,35,1,0,1,20,10,11,18,8,3,15,4,4,10,8,14,0,4,3,3,1,100,2,3,17,2,0,18,9,3,5,7,2,8,4,12,3,1,3,1,2,6,39,20,13,6,2,3,11,0,3,0,9,3,0,3,4,3,6,1,0,3,11,31,2,0,7,0,2,0,0,0,0,0,1,4,0,0,0,0,2,0,0,1,7,1,0,4,7,2,3,6,2,3,2,32,5,11,2,6,39,0,1,4,19,41,11,13,6,1,8,11,2,6,0,26,65,44,0,26,30,11,8,9,33,15,86
32,4,4,2,20,2,6,10,10,10,12,9,11,8,14,1,1,18,10,4,0,26,6,2,4,10,7,0,15,2,0,14,4,0,6,1,2,8,1,2,2,15,44,20,12,8,11,9,26,1,0,13,3,2,10,5,2,25,21,0,1,7,43,62,6,7,14,7,16,1,1,16,5,4,9,7,7,7,8,1,5,1,0,0,3,0,0,0,2,2,0,1,1,2,0,0,0,2,1,1,2,7,3,5,4,22,11,0,14,1,4,8,6,10,3,0,1,14,11,1,1,12,11,27,8,22,63,0,20,5,3,18,6,8,16,0,3,15,11,3,1,2,10,9,9,0,3,78,11,4,2,5,2,2,13,0,2,35,4,2,0,5,9,8,6,3,1,2,26,0,0,3,6,10,4,0,0,19,14,0,1,3,1,0,12,3,0,1,17,69,28,1,37,42,1,0,4,46,32,47,3,4,1,1,19,4,1,0,20,13,34,5,28,32,7,1,2,39,25,2,5,44,32,28,12,23,35,8,27,4,0,58,7,3,9,8,3,16,11,3,0,2,1,0,2,3,1,0,4,9,7,1,9,3,0,0,0,6,2,1,5,1,1,1,14,1,1,1,18,19,16,1,13,61,2,7,4,35,42,11,2,3,1,6,5,2,4,2,4,2,0,4,3,0,46,3,0,11,3,3,9,5,9,10,6,4,6,5,8,0,2,7,3,1,5,4,0,11,4,0,0,3,12,2,10,4,3,1,16,0,0,3,8,6,6,13,32,20,9,2,0,1,1,0,7,1,0,0,3,0,1,0,3,11,2,0,0,8,13,0,0,7,5,4,11,2,7,5,34,14,7,4,16,59,4,1,0,57,113,9,8,2,3,3,18,4,3,0,13,32,13,5,13,9,4,5,9,12,13,38
202,13,0,7,73,9,9,33,7,5,14,12,30,10,0,31,19,17,19,25,11,93,4,8,5,25,13,6,18,0,0,40,0,2,13,7,5,0,0,1,4,1,30,13,6,11,6,9,19,2,0,8,15,3,1,11,13,6,11,3,1,7,18,69,0,6,41,13,2,0,0,6,0,0,9,4,3,1,0,2,18,0,0,4,28,0,0,14,5,0,2,0,3,4,0,5,1,6,2,4,9,25,1,6,5,42,36,4,16,2,4,7,12,0,4,10,11,10,0,1,10,15,6,56,0,23,115,15,15,2,7,15,14,3,8,11,9,1,6,4,29,9,13,17,11,8,14,106,13,1,2,4,9,1,14,22,8,4,1,7,2,1,3,0,1,1,0,0,15,3,6,0,3,7,2,2,2,0,4,2,11,8,0,1,3,1,0,7,2,91,52,2,38,22,2,0,6,9,7,68,14,5,6,4,4,4,2,1,9,47,80,10,52,28,9,2,3,18,13,28,9,77,1,18,0,29,36,1,11,4,0,81,0,2,7,2,8,5,5,4,4,4,1,0,4,0,0,0,1,15,22,5,36,10,1,1,8,15,11,7,1,2,1,0,5,0,0,0,8,16,32,0,14,43,0,1,4,26,18,11,3,2,0,13,1,1,15,1,3,4,3,7,1,0,36,0,0,0,2,2,14,7,13,7,5,14,1,2,0,2,7,1,11,3,2,33,15,3,1,2,20,7,7,9,7,9,8,6,5,9,7,4,17,5,5,25,57,6,4,8,6,3,0,0,2,1,0,4,1,1,2,0,0,14,0,0,0,9,8,3,1,9,0,2,5,1,6,3,15,12,8,5,14,42,0,0,4,15,37,7,8,9,0,1,5,2,1,6,10,45,31,3,29,7,2,3,4,5,10,65
74,3,2,5,9,3,7,32,8,12,8,1,10,8,14,12,15,3,1,15,5,16,0,7,0,4,10,6,1,0,0,9,1,0,4,0,6,2,0,3,10,25,19,17,0,17,10,18,7,4,7,17,8,5,0,13,2,6,1,3,1,6,9,17,0,4,14,1,5,0,0,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,7,0,0,0,0,1,0,6,6,0,1,0,11,13,0,2,0,2,6,0,0,0,1,0,0,0,0,15,7,6,41,0,21,59,0,8,4,5,5,2,4,7,2,1,4,3,3,41,1,8,4,6,1,0,48,1,2,0,4,1,6,4,8,1,9,0,7,2,7,9,6,0,9,5,11,17,5,5,3,1,0,0,5,5,0,5,1,4,1,0,1,3,1,2,0,0,33,12,1,11,3,0,1,9,8,4,27,35,11,0,9,11,4,8,14,13,52,78,1,43,19,8,0,10,16,13,57,11,26,3,18,0,14,27,2,0,9,3,27,2,0,13,4,4,0,1,13,6,0,2,1,1,2,4,1,0,7,9,1,22,5,0,0,2,2,0,10,6,6,1,3,3,0,1,0,4,22,3,3,3,13,4,0,0,4,5,20,8,6,0,1,2,1,5,1,1,0,1,2,1,3,14,0,0,3,3,3,45,31,6,18,7,13,20,27,3,1,2,12,6,0,8,48,19,1,0,1,10,10,6,3,9,2,4,1,9,4,4,6,10,2,2,4,15,0,4,4,1,2,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,3,1,0,8,8,0,6,1,2,0,7,5,9,7,7,10,13,2,4,5,15,30,11,34,1,1,0,5,0,1,10,4,33,8,1,10,8,3,1,8,0,1,58
32,4,6,1,13,3,3,7,13,9,7,7,11,7,18,22,8,9,4,11,1,59,8,3,15,20,2,0,23,1,2,27,12,3,20,11,2,24,5,2,2,8,40,15,17,12,5,14,13,0,0,10,8,3,12,14,3,9,4,0,0,3,15,45,11,8,11,2,16,0,0,1,6,2,13,11,2,15,4,0,4,3,2,3,17,7,2,4,11,3,3,7,7,0,4,6,1,5,3,2,0,23,9,4,19,96,16,3,46,0,1,12,13,6,29,16,12,15,12,2,6,17,15,41,23,48,90,8,47,3,0,18,18,6,20,25,9,24,11,0,5,9,15,10,14,6,4,69,16,0,3,5,7,3,17,25,4,12,7,0,2,11,14,3,6,11,4,2,28,1,3,5,11,1,2,3,4,7,4,2,0,6,2,2,12,8,1,3,7,37,29,5,39,13,5,5,5,10,5,19,0,4,2,2,20,12,1,0,15,61,134,3,74,45,13,3,8,27,29,19,0,37,11,2,14,28,17,3,27,2,4,61,14,5,21,16,5,14,6,1,2,12,5,2,2,10,0,0,22,18,14,7,56,8,11,11,3,12,7,20,0,2,2,0,9,3,0,1,5,14,22,0,22,71,2,5,2,16,22,6,2,5,7,1,11,12,1,1,15,1,3,5,7,5,112,22,5,4,4,0,10,5,17,7,26,13,5,6,18,2,4,4,15,11,27,76,23,11,7,1,9,12,2,14,20,15,6,1,23,3,0,6,14,2,29,32,38,11,4,0,0,0,0,0,1,2,0,0,0,2,6,0,5,12,1,1,0,12,5,0,2,5,4,3,15,6,0,3,31,4,5,2,11,23,7,9,2,13,38,3,9,5,2,3,12,4,5,2,5,35,17,2,27,7,10,10,8,7,5,44
115,20,11,20,9,18,29,44,12,17,18,23,11,6,11,27,10,1,2,27,21,53,12,10,3,14,26,7,12,9,2,42,5,7,0,19,10,0,10,9,14,25,64,32,5,10,18,14,27,0,0,20,1,0,16,13,10,9,14,8,6,11,17,78,5,12,55,7,14,1,0,17,0,2,11,16,13,6,5,0,4,4,0,0,2,5,1,9,5,2,0,1,1,1,0,6,3,0,0,1,5,16,8,4,2,25,15,2,10,4,4,13,10,4,0,3,4,0,4,16,10,17,22,51,0,39,88,8,18,7,14,42,2,11,15,3,9,6,3,8,53,17,22,24,10,4,14,140,16,3,3,24,3,2,14,14,15,10,5,5,1,5,10,10,3,3,7,1,22,11,5,7,7,1,0,13,9,2,6,3,9,9,9,0,10,1,9,8,12,67,31,11,9,18,0,0,12,7,16,60,45,9,1,2,17,9,6,5,4,109,93,10,51,35,22,1,20,10,15,83,7,50,9,23,0,20,39,4,9,1,9,62,11,7,7,8,12,2,10,11,8,3,0,3,1,9,8,0,9,20,26,2,43,18,2,0,14,2,8,16,15,8,0,0,10,0,0,4,9,22,29,9,30,38,4,11,8,20,26,27,4,9,2,11,0,6,15,2,12,8,9,12,6,5,39,3,6,5,10,7,25,6,14,6,3,6,13,14,10,7,8,14,0,1,2,20,29,4,1,9,11,10,11,16,7,4,13,6,10,11,9,8,13,10,7,25,53,0,3,18,2,2,1,0,0,0,1,5,5,4,0,1,0,2,1,1,1,10,3,1,3,9,3,2,2,4,15,7,10,15,5,6,14,23,6,1,5,10,18,14,13,5,3,1,6,4,11,0,5,137,57,8,42,21,4,2,15,16,10,134
510,75,19,47,42,57,60,63,59,36,48,38,28,40,68,87,43,59,23,40,44,289,17,44,11,68,38,21,58,9,8,81,10,8,42,15,23,31,7,19,17,37,109,58,16,19,28,11,44,1,2,16,7,1,17,18,13,12,10,1,17,24,41,195,1,22,78,14,28,4,5,12,2,11,38,23,7,6,2,1,12,12,2,0,25,2,0,0,3,7,16,0,15,5,0,5,3,4,4,10,48,82,26,58,9,163,92,10,72,6,15,38,19,0,32,10,15,20,10,4,40,64,16,136,7,76,268,12,34,9,10,36,10,5,42,21,18,25,9,12,55,25,22,36,14,15,20,362,13,4,7,25,12,11,19,25,10,11,10,9,5,27,9,11,5,15,21,2,67,0,4,6,2,26,5,6,5,12,36,2,41,11,6,9,15,8,2,1,5,232,113,6,59,22,10,10,17,18,6,139,49,34,11,13,28,23,24,9,30,196,448,11,166,120,36,5,16,99,41,165,17,65,2,18,2,31,42,2,11,1,5,93,2,9,15,9,4,7,7,4,19,15,6,2,4,14,4,6,7,26,33,16,66,11,3,5,12,10,5,20,9,6,1,3,5,0,3,0,13,25,25,1,20,83,6,6,1,30,39,14,24,27,6,34,4,11,26,15,21,6,9,14,4,1,227,27,19,21,2,10,65,38,54,43,12,29,31,24,32,7,9,22,15,10,39,155,63,17,10,11,45,43,11,30,17,12,24,13,14,17,20,11,18,11,27,57,180,8,16,24,2,4,0,1,2,0,0,2,4,2,11,0,2,14,3,0,0,26,11,3,12,21,7,6,10,6,11,11,53,9,12,3,6,75,4,1,5,48,119,15,78,11,4,17,23,14,12,8,12,161,68,5,40,24,18,11,36,25,8,263
